System.IO.File.Exists-NamedType-False	System.IO.File.GetLastWriteTime-NamedType-False	System.IO.File.AppendAllText-NamedType-False	System.IO.File.ReadLines-NamedType-False	System.IO.File.CreateText-NamedType-False	System.IO.File.ReadAllText-NamedType-False	System.IO.File.GetAttributes-NamedType-False	System.IO.File.AppendText-NamedType-False	System.IO.File.WriteAllBytes-NamedType-False	System.IO.File.Move-NamedType-False	System.IO.File.Copy-NamedType-False	System.IO.File.OpenWrite-NamedType-False	System.IO.File.ReadAllLines-NamedType-False	System.IO.File.Create-NamedType-False	System.IO.File.OpenRead-NamedType-False	System.IO.File.SetLastWriteTime-NamedType-False	System.IO.File.Delete-NamedType-False	System.IO.File.WriteAllText-NamedType-False	System.IO.File.WriteAllLines-NamedType-False	System.IO.File.OpenText-NamedType-False	System.IO.File.SetAttributes-NamedType-False	System.IO.File.ReadAllBytes-NamedType-False	System.IO.File.Open-NamedType-False
0.8671875	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
																						
3.083333333333334	0.08333333333333331	-3.469446951953614e-18	-1.734723475976807e-18	-3.469446951953614e-18	1.4166666666666665	-1.734723475976807e-18	-1.734723475976807e-18	0.6666666666666666	0.5833333333333334	1.4999999999999996	0.0	0.08333333333333334	0.16666666666666666	0.0	0.0	2.166666666666666	0.8333333333333333	0.08333333333333333	-3.469446951953614e-18	0.0	0.0	0.08333333333333334
0.8400000000000004	0.029999999999999985	0.019999999999999993	0.010000000000000004	0.020000000000000004	0.2899999999999998	0.010000000000000004	0.01	0.07000000000000015	3.0531133177191805e-16	0.029999999999999916	0.05999999999999999	0.059999999999999984	0.12999999999999998	0.06000000000000001	0.030000000000000006	0.20999999999999952	0.2	0.009999999999999993	0.020000000000000025	0.030000000000000006	0.11000000000000007	0.03999999999999995
1.0	0.0	0.0	0.0	0.0	-5.551115123125783e-17	0.0	0.0	0.0	2.9999999999999996	1.0	2.0	0.0	2.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
