string.IsNullOrEmpty-NamedType-False	string.Equals-Local-False	string.IsNullOrWhiteSpace-NamedType-False	string.EndsWith-Local-False	string.StartsWith-Local-False	string.Compare-NamedType-False	string.Length-Local-False	string.Equals-NamedType-False	string.Contains-Local-False	string.ToUpperInvariant-Local-False	string.ToLower-Local-False	string.CompareTo-Local-False	string.IndexOf-Local-False	string.ToUpper-Local-False	string.Trim-Local-False	string.TrimEnd-Local-False	string.IndexOfAny-Local-False	string.Substring-Local-False	string.TrimStart-Local-False	string.Replace-Local-False	string.Split-Local-False	string.Empty-NamedType-False	string.ToLowerInvariant-Local-False	string.Concat-NamedType-False	string.Format-NamedType-False	string.Normalize-Local-False	string.LastIndexOfAny-Local-False	string.Join-NamedType-False	string.PadRight-Local-False	string.LastIndexOf-Local-False	string.Remove-Local-False	string.GetHashCode-Local-True	string.ToString-Local-True	string.PadLeft-Local-False	string.ToCharArray-Local-False
0.832684824903	0.75	0.725925925926	0.6875	0.613636363636	0.578947368421	0.517618469016	0.48	0.44014084507	0.363636363636	0.35838150289	0.307692307692	0.28025477707	0.121212121212	0.103448275862	0.0555555555556	0.0434782608696	0.040293040293	0.0384615384615	0.0357142857143	0.0337078651685	0.0259433962264	0.0243902439024	0.00657894736842	0.00271739130435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
																																		
0.2732316227461855	0.06518723994452137	0.0804438280166436	0.037447988904300025	0.12482662968099838	0.006934812760055361	0.17614424410541102	0.022191400832177306	0.10957004160887668	0.00832177531206661	0.12205270457697567	0.008321775312066572	0.05963938973647796	0.02912621359223303	0.11789181692094301	0.011095700416088799	-2.220446049250313e-16	0.12343966712898596	0.026352288488210727	0.11373092926491057	0.13314840499306585	0.29542302357836264	0.020804438280166447	0.15256588072122076	0.2746185852981937	0.002773925104022141	-1.431146867680866e-17	0.12898751733703112	0.005547850208044309	0.01941747572815524	0.016643550624133065	0.02773925104022163	0.00970873786407767	0.008321775312066711	0.029126213592233156
0.4716981132075471	0.14150943396226406	0.12264150943396222	0.2924528301886798	0.4716981132075477	0.056603773584905676	3.5660377358490596	0.009433962264150967	0.1981132075471698	0.018867924528301896	0.2264150943396229	0.037735849056603855	0.5471698113207552	0.0849056603773585	0.16981132075471686	0.08490566037735861	0.16981132075471683	1.0188679245283012	0.05660377358490565	0.30188679245282996	0.3962264150943394	0.3679245283018865	0.02830188679245284	0.339622641509434	0.08490566037735947	0.018867924528301896	2.6020852139652106e-18	0.16981132075471705	0.06603773584905658	0.01886792452830187	0.08490566037735835	0.5283018867924524	-9.540979117872439e-18	0.07547169811320766	0.09433962264150962
1.3010752688172043	0.2258064516129031	0.27956989247311825	0.11827956989247301	0.4731182795698928	0.20430107526881722	0.6451612903225806	0.053763440860215075	0.39784946236559116	1.734723475976807e-17	0.41935483870967744	-1.9081958235744878e-17	0.34408602150537637	0.04301075268817206	0.0967741935483871	0.032258064516129045	0.010752688172043001	0.4086021505376346	0.021505376344086023	0.5698924731182793	0.33333333333333315	0.8494623655913972	0.11827956989247314	0.05376344086021527	3.258064516129028	8.673617379884035e-18	0.010752688172042994	0.408602150537634	0.02150537634408603	0.11827956989247303	0.05376344086021506	0.010752688172043084	-8.673617379884035e-18	0.03225806451612908	0.010752688172043008
